Thorfare_ID,street_name,road_start,road_finish,new_area_code,Impact No,year_built,yr_last_repaired,in_charge,Irish
637108,TEMPLE VIEW AVENUE,ELMFIELD AVENUE,,3,,1994,0,N ,Ascaill Radharc an Teampaill                           
642998,TEMPLE VIEW CLOSE,TEMPLE VIEW GREEN,,3,,1994,0,N ,Clós Radharc an Teampaill                              
643135,TEMPLE VIEW COPSE,TEMPLE VIEW GREEN,,3,,1994,0,N ,Rosán Radharc an Teampaill                             
643311,TEMPLE VIEW COURT,TEMPLE VIEW ROW,,3,,1994,0,N ,Cúirt Radharc an Teampaill                             
643020,TEMPLE VIEW CRESCENT,TEMPLE VIEW RISE,,3,,1994,0,N ,Corrán Radharc an Teampaill                            
548839,TEMPLE VIEW DOWNS,TEMPLE VIEW GREEN,,3,,1994,0,N ,Mulláin Radharc an Teampaill                           
637040,TEMPLE VIEW DRIVE,TEMPLE VIEW WALK,,3,,1994,0,N ,Céide Radharc an Teampaill                             
642799,TEMPLE VIEW GREEN,TEMPLE VIEW AVENUE,TEMPLE VIEW ROW,3,,1994,0,N ,Faiche Radharc an Teampaill                            
642962,TEMPLE VIEW GROVE,TEMPLE VIEW GREEN,,3,,1994,0,N ,Garrán Radharc an Teampaill                            
548651,TEMPLE VIEW LAWN,TEMPLE VIEW ROW,,3,,1994,0,N ,Plásóg Radharc an Teampaill                            
642819,TEMPLE VIEW PARK,TEMPLE VIEW DRIVE,TEMPLE VIEW COPSE,3,,1994,0,N ,Páirc Radharc an Teampaill                             
643066,TEMPLE VIEW PLACE,TEMPLE VIEW PARK,,3,,1994,0,N ,Plás Radharc an Teampaill                              
643215,TEMPLE VIEW RISE,TEMPLE VIEW GREEN,,3,,1994,0,N ,Ard Radharc an Tempaill                                
548620,TEMPLE VIEW ROW,TEMPLE VIEW GREEN,,3,,1994,0,N ,Rae Radharc an Teampaill                               
643086,TEMPLE VIEW SQUARE,TEMPLE VIEW PARK,,3,,1994,0,N ,Cearnóg Radharc an Teampaill                           
643222,TEMPLE VIEW VALE,TEMPLE VIEW RISE,,3,,1994,0,N ,Gleann Radharc an Teampaill                            
637041,TEMPLE VIEW WALK,TEMPLE VIEW GREEN,,3,,1994,0,N ,Siúlán Radharc an Teampaill                            
30573,TEMPLE VIEW WAY,TEMPLE VIEW GREEN,,3,,1994,0,N ,Bealach Radharc an Teampaill                           
551391,TEMPLEMORE AVENUE,VERNON GROVE,HIGHFIELD ROAD,5,,,1972,Y ,Ascaill Teampall Mór                                   
297754,TEMPLEOGUE ROAD,TERENURE ROAD WEST,CO BORO BDY,4,4,,1940,Y ,Bóthar Tígh Mallóg                                     
30631,TENTERFIELDS,BROWN STREET SOUTH,,4,,0,1997,N,
397312,TERENURE PARK,TERENURE ROAD WEST,EATON ROAD,4,,,1972,Y ,Páirc Tor Fhionnabhair                                 
401581,TERENURE PLACE,TEMPLEOGUE ROAD,RATHFARNHAM ROAD,4,,,1976,Y ,Plás Tor Fhionnabhair                                  
336607,TERENURE ROAD EAST,RATHFARNHAM ROAD,ASWELL ROAD,5,4,,1940,Y ,
335260,TERENURE ROAD NORTH,TERENURE PLACE,BRIGHTON SQUARE SOUTH,4,4,,1940,Y ,
388910,TERENURE ROAD WEST,TEMPLEOGUE ROAD,LOWER KIMMAGE ROAD,4,4,,1940,Y ,
241246,TERRACE PLACE,BELLA STREET,,1,,0,1973,Y,
196563,THE BEECHES,GRANGE ROAD,,3,,1985,,Y,
30315,THE BELFRY,INCHICORE ROAD,,4,,1992,0,Y ,An Clogtheach
30297,THE BELFRY,KILBARRACK ROAD,,3,,0,,N,An Clogtheach
254815,THE BRAMBLINGS,KILLESTER AVENUE,,3,,,0,Y ,
30930,THE CLOISTERS,GRACE PARK ROAD,,3,,0,,Y,
36629431,THE CLOISTERS,MOUNT TALLANT AVE.,,4,,,0,Y ,
36503651,THE CLOSE,BEAUMONT WOODS,,3,,0,1999,N,
130737,THE COOMBE,PIMLICO,DEAN STREET,4,4,,1962,Y ,An Com
30563,THE COPSE,ALL HALLOWS SQUARE,BERESFORD AVENUE,3,,2002,2002,Y,
654503,THE COURT,HIGH PARK,,3,,,0,N ,
36950347,THE COURT,LARCH HILL,,5,0,0,,N,
30257,THE COURT,DALCASSIAN DOWNS,,1,,,,N,
30228,THE COURT,RERE OF 83 CLONTARF RD,,3,,,,N,
169312,THE COURT,BETTYGLEN,,3,,1991,1991,N ,
642728,THE COURTYARD,HOLLYBANK AVENUE UPPER,,5,,0,,N,
27011324,THE CRESCENT,"COLLINSWOOD,BEAUMONT ROAD",,3,,0,1990,Y,
218076,THE CRESCENT,GRIFFITH DOWNS,,3,,,1988,Y ,
551388,THE CRESCENT,DONNYBROOK ROAD,,5,,1969,0,Y ,
36950353,THE CRESCENT,LARCH HILL,,3,,0,,N,
254812,THE DEMESNE,MIDDLE THIRD,HOWTH ROAD,3,,,1940,Y ,
254812,THE DEMESNE,MIDDLE THIRD,HOWTH ROAD,3,,,1940,Y ,
274109,THE GABLES,TONLEGEE ROAD,,3,,0,,N,
30802,THE GASWORKS,BARROW STREET,,5,,2003,2003,N,
30217,THE GLEN,BETTYGLEN,,3,,,0,N ,
36950345,THE GREEN,LARCH HILL,,3,,0,,N,
27094747,THE GREEN,BEAUMOUNT WOODS,THE CLOSE,3,,0,1999,N,
30700094,THE GROVE,BEACH AVE,,5,,,1987,Y ,
169311,THE GROVE,BETTYGLEN,,3,,,1989,Y,
218075,THE GROVE,GRIFFITH DOWNS,,3,,,1988,Y ,
549603,THE HAVEN,MOBHI ROAD,,1,,,1988,Y ,
636549,THE HOLE IN THE WALL ROAD,GRANGE ROAD,CO. BDY,3,,,0,Y ,
636549,THE HOLE IN THE WALL ROAD,GRANGE ROAD,CO. BDY,3,,,0,Y ,
30632,THE ISLAND,MAIDEN ROW,,4,,2004,2004,N,
638940,THE LAURELS,SEAPARK,,3,0,0,,N,
395503,THE LAURELS,TERENURE ROAD WEST,,4,,,0,Y ,Na Labhrais                                            
54982,THE LAWN,CHURCH ROAD,,2,,,0,Y ,An Phlasóg                                             
54982,THE LAWN,"CHURCH ROAD, FINGLAS",,2,,,0,Y ,An Phlasóg                                             
30803,THE LAWNS,PETER PLACE,,5,,,1980,Y ,
161632,THE MEADOWS,HOWTH ROAD,,3,,,0,Y ,Na Cluanta                                             
575935,THE MEWS,KILLESTER AVENUE,,3,0,0,,N,
242510,THE MEWS,CASTLE AVENUE,,3,,,1987,N ,An Eachlann                                            
30213,THE MILLS,MILLWOOD PARK,,3,,0,1999,N,
172261,THE OAKS,CLONTARF ROAD,,3,,,0,Y ,
254814,THE ORCHARD,MIDDLE THIRD,,3,,,1940,Y ,An úlloird                                             
642750,THE ORCHARD,CHERRYFIELD AVENUE UPPER,,5,,0,,N,
145755,THE PADDOCK,BLACKHORSE AVENUE,,1,,,1989,Y ,An Peadac                                              
645042,THE PADDOCKS,HADDON PARK,,3,,0,,N,
569837,THE PADDOCKS,ROTH ABBEY,,4,,0,,N,
36950373,THE PARK,LARCH HILL,,3,,0,,N,
27094719,THE PARK,BEAUMONT WOODS,,3,,0,1999,Y,
210059,THE PINES,VENETIAN HALL,,3,,,0,N ,
161870,THE RISE,GRIFFITH AVENUE,,2,,,1940,Y ,An árd                                                 
161870,THE RISE,GRIFFITH AVENUE,,2,,,1940,Y ,An árd                                                 
122709,THE SQUARE,IRISHTOWN ROAD,,5,,,1940,Y ,An Chearnóg                                            
36950346,THE SQUARE,LARCH HILL,,3,,0,,N,
569361,THE SQUARE,HADDINGTON ROAD,,5,0,0,,N,
30314,THE STEEPLES,ST. LAURENCE ROAD,,4,,0,1998,N,
254811,THE STILES ROAD,SEAVIEW AVENUE NORTH,HOWTH ROAD,3,,,1940,Y ,
30379,THE SWEEPSTAKES,BALLSBRIDGE PARK,,5,,1990,0,N ,
291019,THE THATCH ROAD,BEAUMONT ROAD,COLLINS AVENUE,3,,,1940,Y ,Bóthar Tighe Ceann Tuighe                              
30256,THE VIEW,LARCH HILL,,3,,0,,N,
218083,THE VILLAGE,BETTYGLEN,,3,,,1990,Y ,
203210,THE WILLOWS,FINGLAS ROAD,,1,,,0,Y ,
30664,THE WINDMILL,WINMILL LANE,,5,,1996,,N,
127881,THIRD AVENUE,SEVILLE PLACE,,4,,,1940,Y ,
30233,THOMAS CLARKE HOUSE,BALLYBOUGH BRIDGE,,1,,,1940,N ,Teach Thomáis Uí Chléirigh                             
124497,THOMAS COURT,THOMAS STREET,SCHOOL STREET,4,3,,1974,Y ,Cúirt Thomáis                                          
124480,THOMAS DAVIS STREET SOUTH     ,JOHN DILLON STREET,FRANCIS STREET,4,,,0,Y ,
185578,THOMAS DAVIS STREET WEST,SAINT VINCENT STREET WEST,,4,,,1967,Y ,
30274,THOMAS LANE,CATHAL BRUGHA STREET,CATHEDRAL STREET,1,,,1971,Y ,
370742,THOMAS MOORE ROAD,BALFE ROAD,,4,,,0,Y ,Bóthar Thomáis Uí Mhórdha                              
124504,THOMAS STREET,BRIDGEFOOT STREET JUNCTION,CORNMARKET,4,,,1982,Y ,
122720,THOMAS STREET,BRIDGE STREET,IRISHTOWN ROAD,5,,,0,Y ,
122720,THOMAS STREET,BRIDGE STREET,IRISHTOWN ROAD,5,,,0,Y ,
124500,THOMAS STREET,WALTING STREET,BRIDGEFOOT STREET JUNCTION,4,,,1982,Y ,
219750,THOMOND ROAD,LANDEN ROAD,MUSKERRY ROAD,4,,,1940,Y ,
219750,THOMOND ROAD,LANDEN ROAD,MUSKERRY ROAD,4,,,1987,Y ,
241741,THOMPSON COTTAGES,SUMMER HILL,RUTLAND PLACE,1,,,1940,Y ,Iostáin Mhic Tomáis                                    
180554,THOR PLACE,SWORDS STREET,ASHFORD STREET,1,,,1962,Y ,Plás Tór                                               
122721,THORNCASTLE STREET,BRIDGE STREET,YORK STREET,5,,,1973,Y ,Sráid Clárfhada                                        
122721,THORNCASTLE STREET,BRIDGE STREET,YORK STREET,5,,,1975,Y ,Sráid Clárfhada                                        
252528,THORNDALE AVENUE,THORNDALE LAWN,,3,,,0,Y ,Ascaill Ghleann Sceiche                                
268012,THORNDALE CRESCENT,THORNDALE AVENUE,,3,,,0,Y ,Corrán Ghleann Sceiche                                 
252525,THORNDALE DRIVE,ELMMOUNT ROAD,,3,,,0,Y ,Céide Ghleann Sceiche                                  
252526,THORNDALE GROVE,THORNDALE DRIVE,,3,,,0,Y ,Garrán Ghleann Sceiche                                 
268010,THORNDALE LAWN,ELMMOUNT ROAD,,3,,,0,Y ,Plasóg Ghleann Sceiche                                 
268009,THORNDALE PARK,THORNDALE LAWN,,3,,,0,Y ,Páirc Ghleann Sceiche                                  
30800,THORNHILL LANE,MOUNT PROSPECT AVENUE,,3,,2003,2003,N,
183682,THORNVILLE AVENUE,THORNVILLE ROAD,,3,,,1973,Y ,Ascaill Bailtín Sceiche                                
183681,THORNVILLE DRIVE,THORNVILLE AVENUE,,3,,,1973,Y ,Céide Bailtín Sceiche                                  
182278,THORNVILLE PARK,THORNVILLE AVENUE,,3,,,1973,Y ,Páirc Bailtín Sceiche                                  
183683,THORNVILLE ROAD,KILBARRACK ROAD,GREENDALE ROAD,3,,,1973,Y ,Bóthar Bailtín Sceiche                                 
30797,TIMBER MILLS,MARYFIELD CRESCENT,,3,,2004,2004,N,
30719,TINKERS COURT,PARNELL STREET,,1,,,1940,Y ,
30719,TINKERS COURT,PARNELL STREET,,1,,,1940,Y ,
400631,TIVOLI AVENUE,HAROLDS CROSS ROAD,,4,,,1940,Y ,Ascaill Tíobhaile                                      
203291,TOLKA COTTAGES,OLD FINGLAS ROAD,,2,,,1986,Y ,Iostáin Tolcan                                         
186175,TOLKA ESTATE ROAD,OLD FINGLAS ROAD,GRIFFITH ROAD,2,2,,1986,Y ,Bóthar Eastáit Tolcan                                  
186175,TOLKA ESTATE ROAD,OLD FINGLAS ROAD,GRIFFITH ROAD,2,2,,1986,Y ,Bóthar Eastáit Tolcan                                  
186175,TOLKA ESTATE ROAD,OLD FINGLAS ROAD,GRIFFITH ROAD,2,2,,1986,Y ,Bóthar Eastáit Tolcan                                  
155108,TOLKA ROAD,DISTILLERY ROAD,CLONCLIFFE ROAD,1,,,1940,Y ,Bóthar Tolcan                                          
30599,TOLKA VALE,FINGLAS ROAD,,2,,0,1999,N,Gleann Tulcha
201791,TOLKA VALLEY ROAD,RATHOATH ROAD,FINGLAS ROAD,2,2,,0,Y ,Bóthar Ghleann an Tulcha                               
30890,TOLKA VALLEY VIEW,TOLKA VALLEY ROAD,,2,,2009,0,Y ,
30372,TOLL BRIDGE ROAD,TOLL BRIDGE,SOUTH LINK ROAD,5,3,,1984,Y ,
47030,TOM KELLY ROAD,CHARLEMONT STREET,,5,,0,,N,
30542,TONGUEFIELD ROAD,BLANNEY PARK,BANGOR ROAD,4,,,1986,Y ,Bóthar na Teangan                                      
179454,TONLEGEE AVENUE,TONLEGEE ROAD,EDENMORE AVENUE,3,,,1940,Y ,Ascaill Tón Le Gaoith                                  
254628,TONLEGEE DRIVE,TONLEGEE AVENUE,GLENFARNE ROAD,3,,,1940,Y ,Céide Tón le Gaoith                                    
254627,TONLEGEE ROAD,RAHENY ROAD,MALAHIDE ROAD,3,3,,1940,Y ,Bóthar Tón le Gaoith                                   
254627,TONLEGEE ROAD,RAHENY ROAD,MALAHIDE ROAD,3,3,,1958,Y ,Bóthar Tón le Gaoith                                   
254627,TONLEGEE ROAD,RAHENY ROAD,MALAHIDE ROAD,3,3,,1940,Y ,Bóthar Tón le Gaoith                                   
254627,TONLEGEE ROAD,RAHENY ROAD,MALAHIDE ROAD,3,3,,1940,Y ,Bóthar Tón le Gaoith                                   
174553,TORLOGH GARDENS,PHILIPSBORO AVENUE,,3,,,1940,Y ,Gáirdíní Toirdhealbhach                                
173253,TORLOGH PARADE,CROYDON GARDENS,GRIFFITH AVENUE,3,,,1940,Y ,Paráid Toirdhealbhach                                  
302978,TOURMAKEADY ROAD,IVERAGH ROAD,INNISMAAN ROAD,2,,,1940,Y ,Bóthar Túr Mic éidig                                   
336088,TOWER AVENUE,BRIGHTON ROAD,WHITTON ROAD,5,,,1968,Y ,Ascaill an Túir                                        
208711,TOWER VIEW COTTAGES,FINGLAS ROAD,,1,,,1940,Y ,Iostáin Radharc an Túir                                
47704,TOWNSEND STREET,D'OLIER STREET,CREIGHTON STREET,5,3,,1964,Y ,Sráid Chnoc na Lobhar                                  
47704,TOWNSEND STREET,D'OLIER STREET,CREIGHTON STREET,5,3,,1940,Y ,Sráid Chnoc na Lobhar                                  
30720,TRAMWAY COTTAGES,OPPOSITE BOHEMIAN CINEMA PHIBSBOROUGH ROAD,,1,,,0,Y ,
284004,TRANQUILITY GROVE,KILMORE ROAD,ALDRIN WALK,3,,,1979,Y ,Garrán an tSuaimhnis                                   
30695,TRAYNOR PLACE,O'REILLY AVENUE,CEANNT FORT,4,,,1940,Y ,Plás Mhic Tréinfir                                     
319572,TRIM ROAD,KILBARRON ROAD,,3,,,1940,Y ,Bóthar átha Troim                                      
40384,TRINITY STREET,COLLEGE GREEN,SAINT ANDREWS STREET,5,5,,1940,Y ,Sráid na Tríonóide                                     
155748,TRINITY TERRACE,CLONCLIFFE ROAD,,1,,,0,Y ,
131806,TRITONVILLE AVENUE,CRANFIELD PLACE,,5,,,1969,Y ,Ascaill Tritonville                                    
143161,TRITONVILLE COURT,TRITONVILLE ROAD,,5,,,0,Y ,Cúirt Tritonville                                      
143162,TRITONVILLE CRESCENT,SANDYMOUNT ROAD,TRITONVILLE ROAD,5,,,1967,Y ,Corrán Tritonville                                     
131809,TRITONVILLE ROAD,SERPENTINE ROAD,LONDONBRIDGE ROAD,5,2,,1968,Y ,Bóthar Tritonvillebhil                                 
131809,TRITONVILLE ROAD,SERPENTINE ROAD,LONDONBRIDGE ROAD,5,2,,1940,Y ,Bóthar Tritonvillebhil                                 
131809,TRITONVILLE ROAD,SERPENTINE ROAD,LONDONBRIDGE ROAD,5,2,,1940,Y ,Bóthar Tritonvillebhil                                 
375864,TUDOR ROAD,COWPER GARDENS,PARK DRIVE,5,,,1967,Y ,Bóthar Tudor                                           
194406,TURVEY AVENUE,EMMET ROAD,,4,,,1959,Y ,Ascaill Tuirbhe                                        
179443,TUSCANY DOWNS,RAHENY ROAD,,3,,,0,Y ,Mulláin Tuscany                                        
286951,TYRCONNELL PARK,TYRCONNELL ROAD,RAILWAY STREET,4,,,1940,Y ,Páirc Thír Chonaill                                    
287282,TYRCONNELL ROAD,EMMETT ROAD,NAAS ROAD,4,4,,1982,Y ,Bóthar Thír Chonaill                                   
288083,TYRCONNELL STREET,TYRCONNELL ROAD,,4,,,1940,Y ,Sráid Thír Chonaill                                    
245066,TYRRELL PLACE,FITZWILLIAM STREET,PARKVIEW PLACE,1,,,1940,Y ,
30418,TYRREL'S LANE,FITZWILLIAM STREET,PARKVIEW PLACE,5,,0,,N,
216878,ULSTER STREET,CONNAUGHT STREET,LEINSTER STREET SOUTH,1,,,1969,Y ,Sráid Uladh                                            
199907,UPPER CROSS ROAD,HERBERTON ROAD,NEW IRELAND ROAD,4,,,1940,Y ,Bóthar Uachtar Croise                                  
124296,USHER STREET,USHER QUAY,BRIDGEFOOT QUAY,4,,,1969,Y ,Sráid úiséar                                           
123102,USHER'S ISLAND,WATLING STREET,USHERS QUAY,4,,,1940,Y ,
30345,USHERS LANE,USHER'S QUAY,,4,,,1940,Y ,
124298,USHER'S QUAY,BRIDGEFOOT STREET,BRIDGE STREET LOWER,4,,,1962,Y ,
236280,VALENTIA PARADE,INNSFALLEN PARADE,NORTH CIRCULAR ROAD,1,,,1975,Y ,Paráid Béalinse                                        
153887,VALENTIA ROAD,HOMEFARM ROAD,GRIFFITH AVENUE,1,,,1940,Y ,Bóthar Béalinse                                        
261818,VALEVIEW CRESCENT,SAINT HELENAS ROAD,,2,,,0,Y ,Corrán Ghleannradharc                                  
201778,VALEVIEW DRIVE,SAINT HELENAS ROAD,,2,,,0,Y ,Céide Ghleannradharc                                   
261550,VALEVIEW GARDENS,SAINT HELENAS ROAD,,2,,,0,Y ,Gairdíni Ghleannradharc                                
40662,VALLEY PARK AVENUE,VALLEY PARK ROAD,,2,,,1973,Y ,Ascaill Ghleann Pháirc                                 
40661,VALLEY PARK DRIVE,VALLEY PARK ROAD,,2,,,1973,Y ,Céide Ghleann Pháirc                                   
40664,VALLEY PARK ROAD,VALLEY PARK ROAD,,2,,,1973,Y ,Bóthar Ghleann Pháirc                                  
30342,VAUXHALL AVENUE,CORK STREET,ROSARY ROAD,4,,,1940,Y ,Ascaill Vauxhall                                       
551501,VAVASOUR SQUARE,BATH AVENUE,,5,,,1963,Y ,Cearnóg Bhabasúr                                       
210058,VENETIAN HALL,HOWTH ROAD,,3,,0,,N,
220713,VENTRY DRIVE,RATHOATH ROAD,VENTRY PARK,1,,,1940,Y ,Céide Fionntrá                                         
203931,VENTRY PARK,CARNLOUGH ROAD,,1,,,1940,Y ,Páirc Fionntrá                                         
220675,VENTRY ROAD,VENTRY PARK,BROOMBRIDGE ROAD,1,,,1940,Y ,Bóthar Fionntrá                                        
376660,VERGEMOUNT HALL,CLONSKEAGH ROAD,,5,,,1964,Y ,Halla BriachChnoic                                    
376630,VERGEMOUNT PARK,CLONSKEAGH ROAD,,5,,,1940,Y ,Páirc Briach Chnoic                                    
171254,VERNON AVENUE,CASTLE AVENUE,CLONTARF ROAD,3,4,,1966,Y ,Ascaill Bhearnon*                                      
171254,VERNON AVENUE,CASTLE AVENUE,CLONTARF ROAD,3,4,,1966,Y ,Ascaill Bhearnon*                                      
30934,VERNON COURT,SEAFIELD ROAD,VERNON AVENUE,3,,0,,N,
30224,VERNON COURT,CLONTARF ROAD,,3,,0,,N,
171247,VERNON DRIVE,CASTLE AVENUE,,3,,,1940,Y ,Céide Bhearnon                                         
172751,VERNON GARDENS,VERNON AVENUE,VERNON GROVE,3,,,1940,Y ,Gairdíní Bhearnon                                      
406399,VERNON GROVE,FRANKFORD AVENUE,,5,,,1940,Y ,Garrán Bhearnon                                        
172752,VERNON GROVE,CLONTARF PARK,KINCORA ROAD,3,,,1940,Y ,Garrán Bhearnon                                        
172752,VERNON GROVE,CLONTARF PARK,KINCORA ROAD,3,,,1972,Y ,Garrán Bhearnon                                        
406399,VERNON GROVE,FRANKFORD AVENUE,,5,,,1940,Y ,Garrán Bhearnon                                        
575858,VERNON HEATH,VERNON AVE.,,3,,0,1998,Y,
172757,VERNON PARK,VERNON AVENUE,,3,,,1940,Y ,Páirc Bhearnon                                         
171245,VERNON RISE,FURRY PARK ROAD,,3,,,1940,Y ,árd Bhearnon                                           
40108,VERNON STREET,ARNOTT STREET,,5,,,1967,Y ,Sráid Bhearnon                                         
576198,VERNON WOOD,VERNON AVENUE,,3,,0,1995,N,
124517,VERONICA TERRACE,DERMOTT O'HURLEY AVENUE,,5,,,1940,Y ,
30640,VERSCHOYLE COURT,VERSCHOYLE PLACE,MOUNT STREET LOWER,5,,,1940,Y ,Cúirt Bhearscaill                                      
30640,VERSCHOYLE COURT,VERSCHOYLE PLACE,MOUNT STREET LOWER,5,,,1940,Y ,Cúirt Bhearscaill                                      
47258,VERSCHOYLE PLACE,STEPHENS PLACE,VERSCHOYLE COURT,5,,,1940,Y ,Plás Bhearscaill                                       
30915,VERVILLE COURT,VERNON AVENUE,,3,,2003,2003,N,
30633,VICAR STREET,SWIFTS ALLEY,THOMAS STREET,4,,,1940,Y ,Sráid an Bhíocáire                                     
373454,VICTORIA AVENUE,MOREHAMPTON ROAD,AUBURN ROAD,5,,,1954,Y ,Ascaill Buaidhe                                        
520678,VICTORIA LANE,VICTORIA ROAD,,3,,,1940,Y ,Lána Buaidhe                                           
30935,VICTORIA LANE,BOTANIC AVENUE,,5,,,0,N ,Lána Buaidhe                                           
186323,VICTORIA QUAY,WATLING STREET,KINGSBRIDGE,4,4,,1973,Y ,Cé Buaidhe                                             
168030,VICTORIA ROAD,CASTLE AVENUE,SEAVIEW AVENUE NORTH,3,2,,1972,Y ,Bóthar Buaidhe                                         
168030,VICTORIA ROAD,CASTLE AVENUE,SEAVIEW AVENUE NORTH,3,2,,1972,Y ,Bóthar Buaidhe                                         
343234,VICTORIA ROAD,ZION ROAD,WASDALE GROVE,5,2,,1968,Y ,Bóthar Buaidhe                                         
47054,VICTORIA STREET,SOUTH CIRCULAR ROAD,SAINT KEVINS ROAD,5,,,1974,Y ,Sráid Buaidhe                                          
30574,VICTORIA TERRACE,CLONTARF ROAD,,3,,2003,2003,N,
338502,VICTORIA VILLAGE,VICTORIA VILLAS,RATHGAR AVENUE,5,,,1988,N ,
338513,VICTORIA VILLAS,RATHGAR AVENUE,,5,,,1940,Y ,Bailtíní Buaidhe                                       
169172,VICTORIA VILLAS,CHARLEMONT ROAD,,3,,,1972,Y ,Bailtíní Buaidhe                                       
180577,VIKING PLACE,ARD HIGH ROAD,SITRIC ROAD,1,,,1970,Y ,Plás Vícinn                                            
180580,VIKING ROAD,SITRIC ROAD,MOUNT TEMPLE ROAD,1,,,1970,Y ,Bóthar Vícinn                                          
219778,VILLA PARK AVENUE,VILLA PARK ROAD,NEPHIN ROAD,1,,,1940,Y ,Ascaill Páirc an Bailtín                               
219284,VILLA PARK DRIVE,VILLA PARK ROAD,,1,,,1940,Y ,Céide Páirc an Bailtín                                 
219272,VILLA PARK GARDENS,VILLA PARK ROAD,,1,,,1940,Y ,Gairdíní Páirc an Bailtín                              
